episode,env_return,total_return,steps
265,0.0,0.0,55
266,1.0,1.0,155
267,0.0,0.0,103
268,0.0,0.0,8
269,2.0,2.0,328
270,2.0,2.0,153
271,0.0,0.0,9
272,0.0,0.0,21
273,0.0,0.0,40
274,0.0,0.0,36
275,0.0,0.0,33
276,0.0,0.0,82
277,0.0,0.0,42
278,0.0,0.0,2
279,0.0,0.0,6
280,1.0,1.0,15
281,0.0,0.0,30
282,1.0,1.0,355
283,0.0,0.0,23
284,0.0,0.0,13
285,1.0,1.0,179
286,0.0,0.0,5
287,0.0,0.0,12
288,0.0,0.0,7
289,1.0,1.0,108
290,0.0,0.0,5
291,0.0,0.0,9
292,0.0,0.0,25
293,0.0,0.0,7
294,1.0,1.0,168
295,0.0,0.0,12
296,0.0,0.0,71
297,1.0,1.0,86
298,0.0,0.0,104
299,0.0,0.0,39
300,0.0,0.0,81
301,0.0,0.0,2
302,0.0,0.0,43
303,0.0,0.0,33
304,1.0,1.0,121
305,0.0,0.0,9
306,0.0,0.0,137
307,0.0,0.0,8
308,0.0,0.0,90
309,1.0,1.0,177
310,0.0,0.0,7
311,0.0,0.0,18
312,2.0,2.0,62
313,0.0,0.0,42
314,0.0,0.0,51
315,0.0,0.0,2
316,0.0,0.0,16
317,0.0,0.0,4
318,0.0,0.0,21
319,0.0,0.0,2
320,0.0,0.0,68
321,0.0,0.0,7
322,1.0,1.0,48
323,1.0,1.0,276
324,0.0,0.0,36
325,0.0,0.0,5
326,0.0,0.0,36
327,0.0,0.0,5
328,1.0,1.0,136
329,0.0,0.0,3
330,0.0,0.0,3
331,1.0,1.0,166
332,0.0,0.0,94
333,0.0,0.0,51
334,3.0,3.0,214
335,0.0,0.0,132
336,0.0,0.0,195
337,1.0,1.0,29
338,1.0,1.0,33
339,0.0,0.0,26
340,0.0,0.0,39
341,0.0,0.0,147
342,0.0,0.0,154
343,0.0,0.0,9
344,1.0,1.0,74
345,0.0,0.0,6
346,1.0,1.0,76
347,0.0,0.0,7
348,0.0,0.0,48
349,0.0,0.0,12
350,1.0,1.0,60
351,0.0,0.0,24
352,0.0,0.0,7
353,2.0,2.0,190
354,1.0,1.0,25
355,1.0,1.0,118
356,0.0,0.0,6
357,1.0,1.0,78
358,0.0,0.0,4
359,1.0,1.0,249
360,0.0,0.0,49
361,1.0,1.0,126
362,0.0,0.0,13
363,1.0,1.0,41
364,2.0,2.0,166
365,0.0,0.0,32
366,0.0,0.0,24
367,1.0,1.0,300
368,0.0,0.0,36
369,0.0,0.0,4
370,0.0,0.0,19
371,0.0,0.0,4
372,1.0,1.0,67
373,0.0,0.0,13
374,0.0,0.0,103
375,1.0,1.0,204
376,0.0,0.0,15
377,1.0,1.0,189
378,0.0,0.0,44
379,0.0,0.0,14
380,0.0,0.0,20
381,0.0,0.0,8
382,0.0,0.0,27
383,2.0,2.0,400
384,1.0,1.0,45
385,0.0,0.0,4
386,2.0,2.0,126
387,0.0,0.0,35
388,0.0,0.0,52
389,0.0,0.0,37
390,1.0,1.0,75
391,0.0,0.0,16
392,0.0,0.0,14
393,1.0,1.0,121
394,0.0,0.0,3
395,0.0,0.0,28
396,0.0,0.0,2
397,0.0,0.0,42
398,0.0,0.0,52
399,0.0,0.0,2
400,0.0,0.0,50
401,0.0,0.0,37
402,0.0,0.0,15
403,1.0,1.0,246
404,0.0,0.0,285
