episode,env_return,total_return
74,5.0,69.12169913419903
75,2.0,44.700014685588116
76,6.0,54.9202284764412
77,6.0,63.352044622044524
78,6.0,67.81191609216368
79,4.0,60.32519825762472
80,6.0,76.08917748917735
81,2.0,52.5973089410589
82,4.0,71.15321012320999
83,4.0,58.6777589077588
84,5.0,68.586908091908
85,7.0,70.00454129204118
86,3.0,51.84179288204054
87,3.0,65.21410393528036
88,3.0,59.229242931990576
89,5.0,57.56506606360464
90,3.0,65.93443722943714
91,3.0,51.99432909372748
92,4.0,53.84588769074059
93,3.0,51.818044901435016
94,2.0,58.479361594288044
95,4.0,62.94829664143893
96,6.0,74.61808774558764
97,5.0,58.01023310023308
98,5.0,65.19655523398161
99,3.0,69.39620462870452
100,2.0,45.96871391131874
101,1.0,50.18099038216683
102,6.0,69.41738428238418
103,3.0,53.7866245051631
104,5.0,67.19635236667342
105,7.0,70.39116532545377
106,6.0,71.5159373959373
107,3.0,50.8122794628802
108,5.0,63.33676558312529
109,5.0,58.443932856359304
110,4.0,64.44304457797095
111,3.0,55.363310855810866
112,4.0,61.88453796203796
113,1.0,38.62900662561951
114,4.0,53.58688344891969
115,5.0,72.05321428571416
116,2.0,37.49313977668789
117,2.0,57.11869764394527
118,3.0,54.45681340073758
119,4.0,72.53273809523797
120,4.0,61.377506660006595
121,4.0,65.00916250416245
122,2.0,50.35115426240425
123,5.0,62.94681771228272
124,7.0,73.73476523476512
125,3.0,65.62916666666659
126,3.0,61.21694055944053
127,2.0,60.27741335805567
128,5.0,59.000653096903044
129,4.0,55.43663848799823
130,7.0,71.15379549372184
131,3.0,60.466522766449174
132,5.0,71.12775634839865
133,3.0,56.69179570429571
134,6.0,71.84431068931057
135,7.0,74.68239177489167
136,5.0,67.76161380286368
137,2.0,62.60861094143207
138,5.0,68.10283931323072
139,6.0,69.48431289298931
140,5.0,64.467276057276
141,5.0,72.92440476190465
142,5.0,60.36812223251461
143,5.0,68.08674254666889
144,5.0,64.8458258408258
145,4.0,53.9210814791503
146,2.0,32.916814803875305
147,2.0,53.40514688311195
148,7.0,80.47261904761889
149,5.0,66.66985455289306
150,5.0,67.10249679242318
151,6.0,72.56857475857466
152,6.0,66.77463964956605
153,4.0,59.040594321380496
154,5.0,66.21535631035623
155,6.0,67.24265106797216
156,4.0,66.47996545121538
157,5.0,64.64047202797194
158,5.0,63.75219319251436
159,7.0,73.61075600225355
160,4.0,48.061398313723195
161,5.0,55.65790794525072
162,4.0,60.01468790368551
163,5.0,71.46167332667322
164,7.0,70.6396636696635
165,4.0,69.53024571017205
166,6.0,71.61714285714278
167,5.0,63.01077630702624
168,5.0,59.373469060609104
169,6.0,65.6439967746391
170,5.0,66.35436643593754
171,7.0,63.51582468750569
172,4.0,67.72475441225428
173,6.0,62.25591958866723
174,7.0,71.45677822177814
175,3.0,54.289575516073185
176,6.0,72.2808860214245
177,6.0,65.69544622044619
178,3.0,51.37868829597688
179,4.0,54.946672879494066
180,5.0,75.31392857142846
181,5.0,66.3969189144189
182,5.0,73.77810606060594
183,7.0,67.01370795870788
184,5.0,62.11630119880116
185,6.0,73.77797619047607
186,3.0,55.554723785550955
187,5.0,71.80453463203456
188,7.0,71.87036047286041
189,4.0,66.15527760809869
190,6.0,62.47621292278405
191,3.0,53.000657088010016
192,5.0,62.15437840159335
193,5.0,66.05043414918407
194,5.0,53.59293430868794
195,4.0,73.34772073514709
196,5.0,61.81646704514795
197,5.0,70.22096653346644
198,4.0,61.405221414292555
199,6.0,69.44840588333226
200,5.0,61.0524184488168
201,7.0,71.06509419502054
202,4.0,52.465675370000234
203,4.0,59.12801864801861
204,4.0,50.297418829880094
205,5.0,60.85917136784777
206,5.0,72.94119380619367
207,5.0,60.063106309392566
208,5.0,67.92045466788099
209,7.0,73.83393523143509
210,5.0,62.985126215373775
211,4.0,43.697219399019026
212,4.0,55.13812330986861
213,5.0,61.69786431061193
214,4.0,45.26474330320375
215,7.0,72.10711288711279
216,5.0,57.817926957784366
217,5.0,64.03054570429562
218,4.0,48.54358746001155
219,5.0,69.30620795870786
220,4.0,44.472987199915906
221,7.0,81.63583333333324
222,6.0,65.46024942549703
223,7.0,62.89564843393464
224,6.0,67.81621935475789
225,5.0,64.90643190143183
226,5.0,67.54089351393208
227,5.0,67.48740813108452
228,5.0,58.66704833736952
229,5.0,54.51444398740087
230,4.0,37.35328156751723
231,7.0,78.32548701298684
232,5.0,50.57989320663853
233,5.0,62.30148166594253
234,5.0,61.93819388944379
235,7.0,70.86973981256092
236,7.0,70.45731601731592
237,5.0,62.226557161878276
238,5.0,68.21371878121863
239,5.0,50.51126447623824
240,5.0,64.34148556680668
241,6.0,64.42068527061166
242,6.0,65.77764069264062
243,5.0,57.4345854751543
244,5.0,54.910690707192934
245,5.0,66.87919164169159
246,5.0,60.817215591560306
247,7.0,75.43881285381272
248,7.0,68.37516233766227
249,4.0,68.03078046953034
250,5.0,62.54427923727452
251,6.0,67.92932341736194
252,5.0,58.08712850867591
253,7.0,76.00003246753235
254,5.0,66.24633449883443
255,7.0,71.10549034299028
256,5.0,61.625499867779205
257,5.0,61.135079889151044
258,6.0,64.54579795204789
259,5.0,54.81415543518934
260,5.0,55.40830235940526
261,5.0,60.668613652858916
262,7.0,70.21462927816776
263,5.0,61.01844872619632
264,5.0,56.71233162819139
265,5.0,64.34564890347005
266,5.0,53.2855201253152
267,5.0,57.00669742022678
268,7.0,69.71974275724264
269,5.0,53.94440221543161
270,7.0,65.56460281288904
271,5.0,60.709050116550074
272,5.0,59.54327851070494
273,5.0,55.32740931797817
274,7.0,74.65214285714279
275,5.0,60.59814579596371
276,4.0,60.25062283304922
277,5.0,60.45000028621117
278,5.0,51.945397486929956
279,5.0,62.46359224109218
280,5.0,52.69067132770757
281,7.0,76.03466450216435
282,5.0,60.90193639693638
283,5.0,55.85485214688838
284,5.0,52.457087766016414
285,5.0,61.79244915559151
286,7.0,70.33588120213109
287,5.0,62.28891454134101
288,5.0,56.66474270450056
289,5.0,62.666567984389175
290,5.0,58.230919284171414
291,7.0,73.98743631368623
292,5.0,59.01178471038762
293,5.0,65.87682067932059
294,5.0,63.36577630702624
295,5.0,61.3657349268378
296,5.0,60.3108859033123
297,5.0,57.65563765453366
298,5.0,46.06981243132064
299,5.0,62.27655190397833
300,5.0,54.32945625327477
301,7.0,75.50107951178579
302,7.0,72.44106489099126
303,7.0,69.98391742416497
304,5.0,52.73774956264474
305,5.0,59.27124967524731
306,5.0,56.715930515181846
307,5.0,65.4722793872793
308,7.0,73.42403263403256
309,5.0,59.631837955197696
310,7.0,71.88642536385167
311,5.0,62.30882239664352
312,5.0,58.87318747429039
313,6.0,71.52844821844812
314,6.0,68.63035981904076
315,7.0,71.1235917939129
316,5.0,60.75652297605919
317,7.0,67.86576952680802
318,7.0,73.28161047286038
319,5.0,60.1408358308358
320,7.0,73.76698064190698
321,5.0,57.394399766899745
322,5.0,57.77259669252313
323,5.0,59.542205645744204
324,5.0,50.052437333115975
325,5.0,59.90462175079818
326,5.0,53.19746149832128
327,5.0,66.1190467865467
328,5.0,60.76891989073872
329,5.0,63.933289596110704
330,5.0,65.58474454467095
331,6.0,65.99388474999218
332,7.0,75.43172684726532
333,5.0,65.65348401598405
334,6.0,60.672206072452035
335,7.0,59.960721344545775
336,5.0,62.41056277056275
337,7.0,77.11979437229428
338,7.0,77.97395021645012
339,5.0,59.34003265052788
340,5.0,67.92126623376619
341,7.0,69.67024475524468
342,5.0,56.22450849975616
343,7.0,62.85696787155743
344,7.0,67.78656843156838
345,5.0,54.398881455232065
346,5.0,56.30082904711382
347,5.0,60.79083623297774
348,7.0,74.58179237429229
349,5.0,49.45775221988284
350,5.0,58.30541167166165
351,5.0,46.14163675522212
352,5.0,60.07436938061934
353,5.0,53.16527746763042
354,5.0,62.64620379620376
355,5.0,57.5298365965819
356,5.0,60.741987301913746
357,5.0,48.120125294344874
358,5.0,56.111314518814474
359,5.0,55.14519989169757
360,5.0,51.893967272889675
361,5.0,64.2344601232101
362,5.0,55.1483670006464
363,5.0,58.99037329452452
364,5.0,54.95966171083819
365,5.0,53.47775014285523
366,7.0,59.77582406281416
367,6.0,60.85153945218803
368,7.0,66.21047824079936
369,7.0,67.48918367964868
370,5.0,54.44487059206951
371,5.0,58.06359319601965
372,5.0,52.4516743421697
373,7.0,69.2244936328533
374,5.0,56.71996786450411
375,7.0,70.67385569667677
376,5.0,56.022407946800385
377,5.0,44.221233337644904
378,5.0,54.14150457385752
379,7.0,66.2209793882587
380,5.0,56.05813145188146
381,5.0,52.68284920317043
382,5.0,62.984437229437226
383,4.0,36.528279626160916
384,7.0,70.27402514152509
385,6.0,57.7687732628867
386,5.0,55.744835550156736
387,5.0,57.91194097569093
388,5.0,54.988422533348974
389,5.0,61.10604759146929
390,5.0,63.41864493349783
391,7.0,68.8250728734628
392,7.0,62.45198231084207
393,7.0,73.44497627372616
394,7.0,75.47446827250668
395,7.0,67.80567757146379
396,7.0,69.1594989569253
397,7.0,68.46666203462699
398,5.0,58.023965740142195
399,7.0,67.20283145775782
400,7.0,77.9402201655412
401,7.0,62.69376686394097
402,7.0,69.79428155178144
403,5.0,52.21750702168335
404,7.0,67.66282259407255
405,7.0,63.617086219795375
406,7.0,59.14849534624296
407,7.0,67.83051487083593
408,7.0,72.70984054516164
409,7.0,69.23377830502825
410,7.0,64.26163648999622
411,5.0,48.995864178391265
412,5.0,64.59858558108557
413,5.0,55.09005215372861
414,5.0,50.73252650646119
415,7.0,69.67605644355643
416,7.0,68.58422124187548
417,5.0,48.41170316535291
418,5.0,52.10463902667527
419,7.0,60.130531479748655
420,5.0,51.97964065217543
421,7.0,69.20004201036313
422,7.0,70.29706003059384
423,7.0,58.90838459270343
424,7.0,73.97880756498392
425,7.0,63.08386192412526
426,7.0,65.68118197978487
427,7.0,59.24122025543656
428,7.0,65.02502294880591
429,7.0,62.422382866169094
430,7.0,67.9216317437777
431,7.0,57.696892476252906
432,7.0,67.56207375957366
433,7.0,65.59762645984594
434,5.0,54.00238019499594
435,7.0,59.70016321529202
436,7.0,74.15756989914095
437,7.0,62.577261047480526
438,7.0,60.745912204096754
439,7.0,67.86571283463694
440,5.0,40.43575860154333
441,5.0,40.18276750203914
442,7.0,59.34809201147085
443,7.0,64.33881783374554
444,7.0,58.690849951132385
445,7.0,73.28076004454618
446,7.0,52.78193270157351
447,7.0,62.73821797011028
448,7.0,62.54157200642486
449,7.0,63.720494180741774
450,7.0,65.43641780948667
451,7.0,69.72692224442221
452,7.0,65.42911517404154
453,7.0,59.882467280789754
454,7.0,64.68733097140209
455,7.0,68.37923989581101
456,7.0,70.93159046191153
457,2.0,31.435667390194233
458,7.0,60.41536633000639
459,7.0,58.132994698933835
460,7.0,57.90059446976309
461,7.0,59.28791563798811
462,7.0,60.55647425664849
463,7.0,62.981756080606644
464,7.0,47.72447879641704
465,7.0,67.95740881022994
466,7.0,66.4466063103563
467,7.0,61.743857039140906
468,7.0,65.54267565767559
469,7.0,63.97709911992032
470,7.0,68.73191903684547
471,7.0,59.93727641166878
472,7.0,66.45154553779555
473,7.0,67.2639969589234
474,7.0,63.3394472194472
475,7.0,75.16321345321333
476,7.0,65.40199592074589
477,7.0,61.61969132911992
478,7.0,64.13134115884114
479,7.0,56.69283246036722
480,7.0,67.41406798438915
481,7.0,63.68751456876458
482,7.0,56.66410462564308
483,7.0,64.90180398854748
484,7.0,61.43759893106396
485,7.0,52.40545677638282
486,7.0,62.155549542047154
487,7.0,73.35972622965262
488,7.0,63.02325145442787
489,7.0,67.53105543965827
490,7.0,60.466944397192044
491,7.0,60.45714339581985
492,7.0,57.30267293973509
493,7.0,59.34401104957989
494,7.0,58.04346195471193
495,7.0,61.640922349064695
496,7.0,62.524075862218254
497,7.0,71.22051240426224
498,7.0,58.02691815537397
499,7.0,61.217787807718736
500,7.0,61.553641743962935
501,7.0,66.9835327172827
502,7.0,62.384656593406554
503,7.0,62.387455026532216
504,7.0,55.56547972212937
505,7.0,64.67286947922923
506,6.0,49.89663571957053
507,7.0,61.349280446558055
508,7.0,57.58273514926762
509,7.0,62.029435655933334
510,7.0,63.846357777928944
511,7.0,66.8540704638498
512,7.0,64.04138939060446
513,7.0,68.96823509823503
514,7.0,57.492781831171904
515,7.0,57.85218024371418
516,7.0,63.25298781455898
517,7.0,66.2187128171778
518,7.0,56.14259624810181
519,7.0,60.61238461442078
520,7.0,62.124370182191356
521,7.0,59.97905081251587
522,7.0,50.927434004994204
523,7.0,55.59785883749894
524,7.0,51.824240263090886
525,7.0,57.58071767628655
526,7.0,63.86956293706295
527,7.0,53.51108871269623
528,7.0,56.318907758907756
529,7.0,56.65061519969238
530,7.0,67.00356072848714
531,7.0,63.05277722277722
532,7.0,59.966292457542465
533,7.0,62.3302598666196
534,7.0,52.14122298064698
535,7.0,59.176279206670706
536,7.0,61.20165067775362
537,7.0,58.100765820866414
538,7.0,61.026239751028385
539,7.0,59.01057558153916
540,7.0,61.075504705114476
541,7.0,63.98050449550451
542,7.0,61.67666426066186
543,7.0,60.534112295150905
544,7.0,58.685626425947646
545,7.0,67.01050916575676
546,7.0,64.46140439797558
547,7.0,61.83981890014011
548,7.0,63.793634404810824
549,7.0,62.27258699633699
550,7.0,63.72450977943628
551,7.0,64.56400432900436
552,7.0,60.787980273080855
553,7.0,59.31121750153867
554,7.0,53.263477726226704
555,7.0,67.0699546287046
556,7.0,63.32117587649707
557,7.0,61.4263211478923
558,7.0,58.12057063428337
559,7.0,56.91338952585082
560,7.0,61.39233097140219
561,7.0,60.08635876378527
562,7.0,62.474762706333884
563,7.0,55.53045827237776
564,7.0,60.13348509333803
565,7.0,63.145806521909414
566,7.0,65.28159007659004
567,7.0,54.19643367043734
568,7.0,61.41667383442154
569,7.0,60.24586384204033
570,7.0,66.3672437121702
571,7.0,66.77471124463773
572,7.0,58.0741284631262
573,7.0,67.17753342639313
574,7.0,54.054910722299965
575,7.0,59.944909765157405
576,7.0,60.99615200975492
577,7.0,55.12099834688813
578,7.0,60.741337889406715
579,7.0,60.92131535131536
580,7.0,58.11558352122589
581,7.0,59.62827851070498
582,7.0,54.49253304873659
583,7.0,54.94319136322761
584,7.0,63.485251415251426
585,7.0,61.40982594546833
586,7.0,62.36002081252089
587,7.0,48.704633217859204
588,7.0,55.403233910052805
589,6.0,55.918679392285156
590,7.0,60.77621833403949
591,7.0,58.65536235178646
592,7.0,61.10276015651012
593,7.0,59.8192086770299
594,7.0,54.87334178076823
595,7.0,59.3813745194434
596,7.0,53.966330606509274
597,7.0,57.402824472998596
598,7.0,57.20016847916294
599,7.0,61.8947199858964
600,7.0,62.665536252962646
601,7.0,57.38245071105368
602,7.0,58.9587523261053
603,7.0,63.56953154257009
604,7.0,55.076787508997946
605,7.0,55.31293810936225
606,7.0,59.341652930402965
607,7.0,57.948544910971385
608,7.0,60.015282309279975
609,7.0,65.6692783442048
610,7.0,58.05805287205053
611,7.0,63.52932484182484
612,7.0,57.432008950868756
613,7.0,63.12194721944717
614,7.0,64.94323176823184
615,7.0,63.99836868368992
616,7.0,60.658178434893514
617,7.0,56.12518533937227
618,7.0,59.6205816242581
619,7.0,58.38218323343322
620,7.0,54.910016894869834
621,7.0,56.475168795342896
622,7.0,54.91543545850433
623,7.0,62.27132950382946
624,7.0,55.15744089244094
625,7.0,57.65898777048545
626,7.0,61.93546786546787
627,7.0,53.845368920295385
628,7.0,64.08513591156002
629,7.0,58.93255702630697
630,7.0,60.744989418027984
631,7.0,56.26571092478216
632,7.0,59.33180325737212
633,7.0,60.72650676464918
634,7.0,51.469320953813956
635,7.0,58.28886301347279
636,7.0,58.72898652173418
637,7.0,56.337064308240805
638,7.0,67.8361359164571
639,7.0,57.74755661005665
640,7.0,56.16949598131486
641,7.0,51.61209151658452
642,7.0,54.32865629468566
643,7.0,54.72805475523487
644,7.0,53.40723036122805
645,7.0,53.43459498834497
646,7.0,50.29826480408138
647,7.0,55.51852314226816
648,7.0,56.423976115473785
649,7.0,53.3224695827908
650,7.0,58.316032098706245
651,7.0,59.74270958788372
652,7.0,57.53359304266419
653,7.0,55.485910462087
654,7.0,61.12308899433901
655,7.0,56.2960185338398
656,7.0,53.102268656266304
657,7.0,57.83353646353648
658,7.0,60.165785880785904
659,7.0,55.015333508081184
660,7.0,53.44801870858759
661,7.0,59.26658945801357
662,7.0,54.952534297487865
663,7.0,57.68694282368818
664,7.0,52.977927167394476
665,7.0,54.076498268243604
666,7.0,59.852925824175834
667,7.0,58.534263722155266
668,7.0,53.72816900591668
669,7.0,64.49090950715946
670,7.0,57.14442629178372
671,7.0,62.73963120213126
672,7.0,60.69783990519288
673,7.0,54.12896452496442
674,7.0,51.46921927485847
675,7.0,53.29002921060409
676,7.0,52.63575496964185
677,7.0,54.20574525319879
678,7.0,58.62300611153544
679,7.0,58.515756988109935
680,7.0,51.642058387948495
681,7.0,49.438721255076416
682,7.0,59.55613175395293
683,7.0,60.16373638616285
684,7.0,55.05054092321509
685,7.0,55.25379781982724
686,7.0,53.53532268557034
687,7.0,58.3230537045514
688,7.0,54.06517058277125
689,7.0,55.208950846625
690,7.0,56.15256573663698
691,7.0,55.97114676989676
692,7.0,58.17760594153003
693,7.0,51.4456871142946
694,7.0,53.04405225837114
695,7.0,55.632995131354946
696,7.0,53.75181655934365
697,7.0,61.10372015239659
698,7.0,55.13413512313277
699,7.0,52.882415294525096
700,7.0,53.813047583221724
701,7.0,51.10397389375329
702,7.0,52.506479182582126
703,7.0,52.36920075416351
704,7.0,56.34190539207952
705,7.0,52.47127022487316
706,7.0,57.16731851481851
707,7.0,53.41982759242822
708,7.0,57.97763840906247
709,7.0,61.094213794461425
710,7.0,58.09719596973217
711,7.0,51.96145298844604
712,7.0,52.607323240103995
713,7.0,50.61435807692894
714,7.0,53.83578434214408
715,7.0,58.72372108488351
716,7.0,64.73120129870138
717,7.0,58.80239177489194
718,7.0,57.365142858565946
719,7.0,56.731273664416214
720,7.0,58.688225108225275
721,7.0,62.35860389610401
722,7.0,57.771918914419075
723,7.0,57.38523809523824
724,7.0,57.63145021645037
725,7.0,59.03294611877337
726,7.0,47.83691232652345
727,7.0,59.53153106052868
728,7.0,64.94192141192138
729,7.0,59.018591201951025
730,7.0,58.491366966367075
731,7.0,59.165324675324754
732,7.0,58.40086496836503
733,7.0,58.642449217449276
734,7.0,56.19776678558812
735,7.0,61.368658131084715
736,7.0,59.053676446103
737,7.0,61.404638694638805
738,7.0,61.355746306067665
739,7.0,62.02931818181827
740,7.0,59.72703734346151
741,7.0,51.06957397499875
742,7.0,54.5779862410551
743,7.0,55.06173862901806
744,7.0,53.179662897731774
745,7.0,53.86524683520814
746,7.0,57.685761738261775
747,7.0,51.44244334097273
748,7.0,53.77561314414712
749,7.0,56.59440940122828
750,7.0,57.94093412650305
751,7.0,58.208777660411585
752,7.0,54.14832001331999
753,7.0,57.05431021977538
754,7.0,56.566186821434606
755,7.0,61.098639640354634
756,7.0,47.64959112632389
757,7.0,53.94586377164376
758,7.0,57.62507044175138
759,7.0,63.46801864801868
760,7.0,60.64176790701566
761,7.0,57.54224150849158
762,7.0,58.87084094826746
763,7.0,48.353770321804824
764,7.0,55.6604984909984
765,7.0,58.669406010655955
766,7.0,58.10077402215943
767,7.0,58.72052281052291
768,7.0,57.845081585081644
769,7.0,59.24011155511165
770,7.0,50.96483160551031
771,7.0,50.76476402854109
772,7.0,51.899296078859436
773,7.0,53.27399970521249
774,7.0,54.67864337803579
775,7.0,57.543182891221505
776,7.0,58.18424483753106
777,7.0,60.52954269808134
778,7.0,57.49690818340586
779,7.0,55.48013373881025
780,7.0,53.583840658376964
781,7.0,50.99537500308374
782,7.0,52.279675068773095
783,7.0,55.77757775682913
784,7.0,50.30048449915735
785,7.0,48.72583213322412
786,7.0,55.823233269702875
787,7.0,58.55220651252779
788,7.0,53.599340487943515
789,7.0,55.86470294926947
790,7.0,58.52789627039637
791,7.0,59.70583999334011
792,7.0,58.90979094950451
793,7.0,57.35579516340001
794,7.0,58.22788270858923
795,7.0,47.0914559917132
796,7.0,58.13443725053848
797,7.0,59.72489438071239
798,7.0,56.6495568157333
799,7.0,55.0294818597295
