episode,env_return,total_return,steps
265,8.0,8.0,400
266,7.0,7.0,400
267,7.0,7.0,400
268,7.0,7.0,400
269,7.0,7.0,400
270,9.0,9.0,183
271,7.0,7.0,400
272,8.0,8.0,400
273,9.0,9.0,286
274,7.0,7.0,400
275,9.0,9.0,287
276,7.0,7.0,400
277,5.0,5.0,400
278,7.0,7.0,400
279,7.0,7.0,400
280,9.0,9.0,224
281,9.0,9.0,227
282,9.0,9.0,286
283,9.0,9.0,349
284,9.0,9.0,283
285,9.0,9.0,234
286,9.0,9.0,142
287,9.0,9.0,382
288,6.0,6.0,400
289,9.0,9.0,200
290,7.0,7.0,400
291,9.0,9.0,236
292,9.0,9.0,332
293,9.0,9.0,230
294,9.0,9.0,367
295,9.0,9.0,163
296,9.0,9.0,193
297,9.0,9.0,133
298,6.0,6.0,400
299,9.0,9.0,172
300,9.0,9.0,151
301,9.0,9.0,150
302,9.0,9.0,237
303,9.0,9.0,258
304,9.0,9.0,172
305,9.0,9.0,185
306,9.0,9.0,179
307,9.0,9.0,184
308,9.0,9.0,203
309,9.0,9.0,119
310,9.0,9.0,171
311,9.0,9.0,181
312,9.0,9.0,132
313,9.0,9.0,169
314,9.0,9.0,140
315,9.0,9.0,122
316,9.0,9.0,229
317,9.0,9.0,158
318,9.0,9.0,151
319,9.0,9.0,175
320,9.0,9.0,189
321,9.0,9.0,181
322,9.0,9.0,183
323,6.0,6.0,400
324,9.0,9.0,114
325,6.0,6.0,400
326,9.0,9.0,190
327,9.0,9.0,117
328,9.0,9.0,160
329,9.0,9.0,365
330,9.0,9.0,309
331,9.0,9.0,186
332,7.0,7.0,400
333,9.0,9.0,132
334,9.0,9.0,142
335,9.0,9.0,160
336,9.0,9.0,136
337,9.0,9.0,140
338,9.0,9.0,149
339,9.0,9.0,142
340,9.0,9.0,100
341,9.0,9.0,141
342,9.0,9.0,109
343,9.0,9.0,162
344,9.0,9.0,91
345,9.0,9.0,173
346,6.0,6.0,400
347,9.0,9.0,184
348,9.0,9.0,139
349,9.0,9.0,136
350,6.0,6.0,400
351,9.0,9.0,109
352,9.0,9.0,150
353,9.0,9.0,146
354,9.0,9.0,160
355,9.0,9.0,91
356,9.0,9.0,168
357,9.0,9.0,154
358,7.0,7.0,400
359,9.0,9.0,120
360,9.0,9.0,105
361,9.0,9.0,129
362,9.0,9.0,104
363,9.0,9.0,176
364,9.0,9.0,115
365,9.0,9.0,207
366,9.0,9.0,151
367,9.0,9.0,111
368,9.0,9.0,157
369,9.0,9.0,153
370,9.0,9.0,117
371,9.0,9.0,153
372,9.0,9.0,100
373,9.0,9.0,124
374,9.0,9.0,179
375,9.0,9.0,96
376,9.0,9.0,76
377,9.0,9.0,145
378,9.0,9.0,149
379,9.0,9.0,110
380,9.0,9.0,127
381,9.0,9.0,90
382,9.0,9.0,125
383,9.0,9.0,137
384,9.0,9.0,161
385,9.0,9.0,121
386,9.0,9.0,163
387,9.0,9.0,256
388,9.0,9.0,106
389,9.0,9.0,117
390,9.0,9.0,104
391,9.0,9.0,104
392,9.0,9.0,131
393,9.0,9.0,77
394,9.0,9.0,115
395,9.0,9.0,147
396,9.0,9.0,143
397,9.0,9.0,120
398,9.0,9.0,118
399,9.0,9.0,222
400,9.0,9.0,90
401,9.0,9.0,57
402,9.0,9.0,109
403,9.0,9.0,130
404,9.0,9.0,127
405,9.0,9.0,140
406,9.0,9.0,93
407,9.0,9.0,75
408,9.0,9.0,102
409,9.0,9.0,131
410,9.0,9.0,113
411,9.0,9.0,121
412,9.0,9.0,112
413,9.0,9.0,99
414,9.0,9.0,149
415,9.0,9.0,146
416,9.0,9.0,104
417,9.0,9.0,115
418,9.0,9.0,117
419,9.0,9.0,126
420,9.0,9.0,101
421,9.0,9.0,110
422,9.0,9.0,92
423,9.0,9.0,104
424,9.0,9.0,137
425,9.0,9.0,106
426,9.0,9.0,104
427,9.0,9.0,104
428,9.0,9.0,108
429,9.0,9.0,121
430,9.0,9.0,130
431,9.0,9.0,129
432,9.0,9.0,113
433,9.0,9.0,109
434,9.0,9.0,124
435,9.0,9.0,125
436,9.0,9.0,125
437,9.0,9.0,117
438,4.0,4.0,400
439,9.0,9.0,99
440,9.0,9.0,66
441,9.0,9.0,143
442,9.0,9.0,127
443,9.0,9.0,101
444,9.0,9.0,115
445,9.0,9.0,96
446,9.0,9.0,81
447,9.0,9.0,93
448,9.0,9.0,80
449,9.0,9.0,121
450,9.0,9.0,138
451,9.0,9.0,76
452,9.0,9.0,75
453,9.0,9.0,112
454,9.0,9.0,107
455,9.0,9.0,104
456,9.0,9.0,94
457,9.0,9.0,97
458,9.0,9.0,85
459,9.0,9.0,76
460,9.0,9.0,111
461,9.0,9.0,102
462,9.0,9.0,86
463,9.0,9.0,100
464,9.0,9.0,82
465,9.0,9.0,76
466,9.0,9.0,85
467,9.0,9.0,93
468,9.0,9.0,86
469,9.0,9.0,270
470,9.0,9.0,92
471,9.0,9.0,88
472,9.0,9.0,82
473,9.0,9.0,107
474,9.0,9.0,107
475,9.0,9.0,130
476,9.0,9.0,74
477,9.0,9.0,101
478,9.0,9.0,100
479,9.0,9.0,72
480,9.0,9.0,76
481,9.0,9.0,69
482,9.0,9.0,85
483,9.0,9.0,71
484,9.0,9.0,83
485,9.0,9.0,87
486,9.0,9.0,106
487,9.0,9.0,84
488,9.0,9.0,104
489,9.0,9.0,88
490,9.0,9.0,83
491,9.0,9.0,95
492,9.0,9.0,93
493,9.0,9.0,94
494,9.0,9.0,87
495,9.0,9.0,78
496,9.0,9.0,77
497,9.0,9.0,71
498,9.0,9.0,93
499,9.0,9.0,88
500,9.0,9.0,108
501,9.0,9.0,83
502,9.0,9.0,107
503,9.0,9.0,94
504,9.0,9.0,94
505,9.0,9.0,86
506,9.0,9.0,85
507,9.0,9.0,100
508,9.0,9.0,79
509,9.0,9.0,70
510,9.0,9.0,95
511,9.0,9.0,88
512,9.0,9.0,92
513,9.0,9.0,104
514,9.0,9.0,82
515,9.0,9.0,92
516,9.0,9.0,81
517,9.0,9.0,79
518,9.0,9.0,79
519,9.0,9.0,90
520,9.0,9.0,90
521,9.0,9.0,63
522,9.0,9.0,73
523,9.0,9.0,73
524,9.0,9.0,90
525,9.0,9.0,85
526,9.0,9.0,86
527,9.0,9.0,80
528,9.0,9.0,72
529,9.0,9.0,85
530,9.0,9.0,91
531,9.0,9.0,83
532,9.0,9.0,96
533,9.0,9.0,107
534,9.0,9.0,71
535,9.0,9.0,90
536,9.0,9.0,87
537,9.0,9.0,96
538,9.0,9.0,66
539,9.0,9.0,81
540,9.0,9.0,85
541,9.0,9.0,68
542,9.0,9.0,77
543,9.0,9.0,64
544,9.0,9.0,89
545,9.0,9.0,79
546,9.0,9.0,86
547,9.0,9.0,72
548,9.0,9.0,74
549,9.0,9.0,69
550,9.0,9.0,62
551,9.0,9.0,88
552,9.0,9.0,83
553,9.0,9.0,72
554,9.0,9.0,70
555,9.0,9.0,76
556,9.0,9.0,84
557,9.0,9.0,65
558,9.0,9.0,62
559,9.0,9.0,75
560,9.0,9.0,72
561,9.0,9.0,65
562,9.0,9.0,69
563,9.0,9.0,80
564,9.0,9.0,78
565,9.0,9.0,68
566,9.0,9.0,70
567,9.0,9.0,76
568,9.0,9.0,84
569,9.0,9.0,77
570,9.0,9.0,72
571,9.0,9.0,81
572,9.0,9.0,65
573,9.0,9.0,72
574,9.0,9.0,66
575,9.0,9.0,68
576,9.0,9.0,80
577,9.0,9.0,67
578,9.0,9.0,80
579,9.0,9.0,70
580,9.0,9.0,75
581,9.0,9.0,65
582,9.0,9.0,74
583,9.0,9.0,73
584,9.0,9.0,64
585,9.0,9.0,64
586,9.0,9.0,73
587,9.0,9.0,70
588,9.0,9.0,67
589,9.0,9.0,56
590,9.0,9.0,71
591,9.0,9.0,73
592,9.0,9.0,60
593,9.0,9.0,71
594,9.0,9.0,68
595,9.0,9.0,63
596,9.0,9.0,63
597,9.0,9.0,64
598,9.0,9.0,74
599,9.0,9.0,65
600,9.0,9.0,79
601,9.0,9.0,63
602,9.0,9.0,76
603,9.0,9.0,66
604,9.0,9.0,61
605,9.0,9.0,65
606,9.0,9.0,68
607,9.0,9.0,70
608,9.0,9.0,60
609,9.0,9.0,58
610,9.0,9.0,62
611,9.0,9.0,70
612,9.0,9.0,58
613,9.0,9.0,76
614,9.0,9.0,63
615,9.0,9.0,66
616,9.0,9.0,60
617,9.0,9.0,65
618,9.0,9.0,63
619,9.0,9.0,61
620,9.0,9.0,73
621,9.0,9.0,58
622,9.0,9.0,68
623,9.0,9.0,60
624,9.0,9.0,57
