episode,env_return,total_return,steps
0,2.0,54.70258670251319,400
1,1.0,45.56030496347418,400
2,7.0,71.32899142524138,400
3,6.0,73.08537878787867,400
4,5.0,75.03215367965359,400
5,5.0,64.6968649242913,400
6,3.0,65.01819930069927,400
7,3.0,67.17158380190494,400
8,4.0,59.71014402264397,400
9,3.0,60.56537852891711,400
10,5.0,64.60537129537127,400
11,4.0,65.04999250749243,400
12,1.0,54.48573926073925,400
13,1.0,61.54656177156175,400
14,6.0,68.06087020822301,400
15,4.0,69.29493298368288,400
16,6.0,70.16893190143176,400
17,5.0,61.51455960705954,400
18,2.0,55.573998085248064,400
19,4.0,52.39152705137997,400
20,6.0,68.73560606060602,400
21,6.0,63.19389232671348,400
22,5.0,71.56252164502153,400
23,2.0,57.67820025562675,400
24,5.0,61.641649814323905,400
25,6.0,73.97525974025959,400
26,1.0,56.490912543339,400
27,2.0,67.11368298368286,400
28,2.0,60.68135406260402,400
29,7.0,71.64702380952373,400
30,3.0,63.20295133787768,400
31,4.0,68.97119047619043,400
32,2.0,58.72816695559335,400
33,4.0,58.345954224635136,400
34,2.0,62.211093073593055,400
35,6.0,71.0125999000997,400
36,4.0,69.54416666666651,400
37,8.0,78.72450882450865,400
38,5.0,67.75691142191131,400
39,2.0,55.211623499049956,400
40,5.0,72.02508004250637,400
41,7.0,68.46248596991235,400
42,2.0,57.1578854478854,400
43,4.0,69.1587012987012,400
44,3.0,62.00477272727268,400
45,3.0,61.07227605727597,400
46,4.0,60.94912795537786,400
47,6.0,60.81789996760911,400
48,5.0,49.777668588702525,400
49,6.0,65.0929158341658,400
50,4.0,66.18739605982248,400
51,3.0,65.99655094905087,400
52,3.0,58.970226440226405,400
53,4.0,62.34810255489106,400
54,4.0,48.04636228104236,400
55,5.0,62.5121889681525,400
56,5.0,61.79720288870046,400
57,5.0,67.28828293610403,400
58,2.0,57.61835491649727,400
59,5.0,57.70437262640887,400
60,3.0,60.30441891441889,400
61,3.0,50.379576505862836,400
62,5.0,60.7769526307026,400
63,6.0,75.54892107892096,400
64,4.0,61.030939477189385,400
65,6.0,59.057005432647806,400
66,7.0,71.32916952713448,400
67,7.0,67.40145687645679,400
68,5.0,57.62709332334328,400
69,2.0,57.5467121603886,400
70,5.0,68.41111094143203,400
71,6.0,68.50798285048275,400
72,2.0,47.521477241798486,400
73,6.0,69.11929653679643,400
74,3.0,56.404036918963385,400
75,5.0,68.45261155511147,400
76,3.0,56.805116072008445,400
77,5.0,53.06361562025716,400
78,5.0,56.69442694350417,400
79,6.0,75.48995462870451,400
80,8.0,78.55678155178146,400
81,3.0,59.91704129204125,400
82,6.0,66.8220046620046,400
83,3.0,60.43845904095899,400
84,4.0,72.47429653679644,400
85,6.0,66.47824630606745,400
86,7.0,72.5045487845487,400
87,2.0,54.77763986013984,400
88,3.0,66.53870129870123,400
89,2.0,45.52210914571887,400
90,2.0,32.304032571901544,400
91,5.0,68.29441558441547,400
92,6.0,65.71047535797528,400
93,3.0,48.99783416918484,400
94,5.0,65.65382700632694,400
95,8.0,73.30941891441883,400
96,2.0,45.50450587853837,400
97,5.0,63.19572094572087,400
98,5.0,61.34232639264757,400
99,8.0,74.27845571095563,400
100,5.0,68.65162462537452,400
101,3.0,59.03610014985013,400
102,7.0,59.566111927288354,400
103,4.0,60.09857059607053,400
104,5.0,70.81108225108211,400
105,3.0,58.39254570333195,400
106,4.0,62.573369130869075,400
107,6.0,73.75130952380945,400
108,4.0,66.66437972502204,400
109,7.0,79.87345238095224,400
110,5.0,64.98709466359225,400
111,5.0,55.76182772464892,400
112,5.0,63.99334415584413,400
113,5.0,59.36877521987809,400
114,3.0,63.74406926406921,400
115,4.0,55.436098901098845,400
116,2.0,35.592767864614665,400
117,3.0,60.36589610264102,400
118,3.0,48.407707328720775,400
119,3.0,62.07908008658006,400
120,2.0,38.632284397816086,400
121,2.0,50.6573455710956,400
122,2.0,58.69967487749608,400
123,6.0,73.59309856809843,400
124,3.0,47.951135536950424,400
125,4.0,56.491616685687895,400
126,4.0,53.130708778318606,400
127,8.0,74.34034965034951,400
128,5.0,67.4719634532133,400
129,8.0,68.91023393273385,400
130,9.0,66.4756861031125,354
131,4.0,54.3570211597748,400
132,5.0,77.58954545454529,400
133,4.0,61.03166583416579,400
134,9.0,74.15202713952692,354
135,4.0,66.93958954616059,400
136,6.0,65.12263320013315,400
137,5.0,71.97991341991333,400
138,3.0,55.09750753607652,400
139,6.0,58.072462010383816,400
140,3.0,62.083042374292354,400
141,7.0,66.79283445869424,400
142,5.0,70.30833333333321,400
143,5.0,67.16623085248077,400
144,8.0,80.82834415584398,400
145,6.0,63.76546599814005,400
146,2.0,45.29743884304399,400
147,6.0,64.84084748584742,400
148,6.0,66.77596653346649,400
149,4.0,52.8591929510118,400
150,6.0,68.04345904095896,400
151,6.0,70.44155844155836,400
152,8.0,77.35764069264057,400
153,5.0,66.53712787212781,400
154,1.0,42.80163199294536,400
155,5.0,61.02086913086911,400
156,6.0,68.4664399016875,400
157,7.0,65.7454808916573,400
158,9.0,60.48797619047609,266
159,6.0,64.95475825000581,400
160,7.0,67.06544384537023,400
161,4.0,51.48902584142425,400
162,6.0,63.288552788800416,400
163,5.0,50.50192260960277,400
164,4.0,44.7595477996189,400
165,4.0,65.68466033966024,400
166,4.0,69.66499999999992,400
167,5.0,52.4783612293951,400
168,4.0,39.64744357903679,400
169,8.0,73.59173921666559,400
170,4.0,54.97346924489336,400
171,3.0,49.02555345264314,400
172,6.0,71.76967532467525,400
173,4.0,62.39868964368959,400
174,5.0,70.58835830835814,400
175,4.0,46.65652799606496,400
176,5.0,68.54366723162445,400
177,4.0,62.046717865467826,400
178,6.0,64.98565639597754,400
179,4.0,59.1533358308358,400
180,3.0,51.07403713250674,400
181,4.0,58.85936937079175,400
182,4.0,50.478790133185306,400
183,7.0,70.17179237429224,400
184,4.0,54.10816362952343,400
185,4.0,53.80095916731897,400
186,6.0,63.22942640692636,400
187,6.0,56.297451003588755,400
188,7.0,65.53593790368546,400
189,7.0,64.6245860734896,400
190,5.0,62.20333012575654,400
191,4.0,59.58407259407259,400
192,5.0,73.33072510822504,400
193,5.0,57.837603093568156,400
194,4.0,42.58799949149135,400
195,5.0,62.23791203462703,400
196,6.0,63.499177313465836,400
197,4.0,64.69806068931067,400
198,3.0,42.282389539512124,400
199,4.0,58.309669203345614,400
200,5.0,53.27070296273918,400
201,4.0,53.012611615680456,400
202,4.0,54.80373382680267,400
203,5.0,62.75191606612343,400
204,4.0,47.5907708039445,400
205,4.0,59.452947175373595,400
