episode,env_return,total_return,steps
458,9.0,9.0,111
459,9.0,9.0,88
460,9.0,9.0,105
461,9.0,9.0,87
462,9.0,9.0,92
463,9.0,9.0,96
464,9.0,9.0,112
465,9.0,9.0,93
466,9.0,9.0,102
467,9.0,9.0,107
468,9.0,9.0,99
469,9.0,9.0,80
470,9.0,9.0,93
471,9.0,9.0,124
472,9.0,9.0,104
473,9.0,9.0,97
474,9.0,9.0,102
475,9.0,9.0,79
476,9.0,9.0,118
477,9.0,9.0,88
478,9.0,9.0,96
479,9.0,9.0,81
480,9.0,9.0,93
481,9.0,9.0,93
482,9.0,9.0,100
483,9.0,9.0,96
484,9.0,9.0,90
485,9.0,9.0,126
486,9.0,9.0,119
487,9.0,9.0,106
488,9.0,9.0,89
489,9.0,9.0,70
490,9.0,9.0,94
491,9.0,9.0,82
492,9.0,9.0,108
493,9.0,9.0,73
494,9.0,9.0,110
495,9.0,9.0,105
496,9.0,9.0,84
497,9.0,9.0,109
498,9.0,9.0,105
499,9.0,9.0,81
500,9.0,9.0,192
501,9.0,9.0,145
502,9.0,9.0,108
503,9.0,9.0,104
504,9.0,9.0,86
505,9.0,9.0,68
506,9.0,9.0,107
507,9.0,9.0,95
508,9.0,9.0,98
509,9.0,9.0,94
510,9.0,9.0,91
511,9.0,9.0,124
512,9.0,9.0,105
513,9.0,9.0,76
514,9.0,9.0,71
515,9.0,9.0,85
516,9.0,9.0,110
517,9.0,9.0,81
518,9.0,9.0,99
519,9.0,9.0,98
520,9.0,9.0,79
521,9.0,9.0,95
522,9.0,9.0,90
523,9.0,9.0,106
524,9.0,9.0,93
525,9.0,9.0,69
526,9.0,9.0,100
527,9.0,9.0,80
528,9.0,9.0,99
529,9.0,9.0,82
530,9.0,9.0,70
531,9.0,9.0,49
532,9.0,9.0,96
533,9.0,9.0,83
534,9.0,9.0,78
535,9.0,9.0,93
536,9.0,9.0,78
537,9.0,9.0,75
538,9.0,9.0,73
539,9.0,9.0,80
540,9.0,9.0,88
541,9.0,9.0,84
542,9.0,9.0,79
543,9.0,9.0,82
544,9.0,9.0,77
545,9.0,9.0,72
546,9.0,9.0,92
547,9.0,9.0,93
548,9.0,9.0,81
549,9.0,9.0,68
550,9.0,9.0,96
551,9.0,9.0,69
552,9.0,9.0,108
553,9.0,9.0,66
554,9.0,9.0,73
555,9.0,9.0,88
556,9.0,9.0,84
557,9.0,9.0,83
558,9.0,9.0,84
559,9.0,9.0,62
560,9.0,9.0,87
561,9.0,9.0,77
562,9.0,9.0,84
563,9.0,9.0,76
564,9.0,9.0,84
565,9.0,9.0,97
566,9.0,9.0,80
567,9.0,9.0,71
568,9.0,9.0,54
569,9.0,9.0,75
570,9.0,9.0,85
571,9.0,9.0,72
572,9.0,9.0,67
573,9.0,9.0,84
574,9.0,9.0,61
575,9.0,9.0,74
576,9.0,9.0,76
577,9.0,9.0,170
578,9.0,9.0,67
579,9.0,9.0,66
580,9.0,9.0,88
581,9.0,9.0,80
582,9.0,9.0,71
583,9.0,9.0,90
584,9.0,9.0,79
585,9.0,9.0,64
586,9.0,9.0,81
587,9.0,9.0,75
588,9.0,9.0,83
589,9.0,9.0,81
590,9.0,9.0,91
591,9.0,9.0,82
592,9.0,9.0,63
593,9.0,9.0,62
594,9.0,9.0,76
595,9.0,9.0,75
596,9.0,9.0,62
597,9.0,9.0,68
598,9.0,9.0,77
599,9.0,9.0,77
600,9.0,9.0,64
601,9.0,9.0,88
602,9.0,9.0,83
603,9.0,9.0,67
604,9.0,9.0,76
605,9.0,9.0,66
606,9.0,9.0,79
607,9.0,9.0,74
608,9.0,9.0,67
609,9.0,9.0,69
610,9.0,9.0,71
611,9.0,9.0,62
612,9.0,9.0,76
613,9.0,9.0,72
614,9.0,9.0,61
615,9.0,9.0,78
616,9.0,9.0,72
617,9.0,9.0,74
618,9.0,9.0,75
619,9.0,9.0,65
620,9.0,9.0,62
621,9.0,9.0,68
622,9.0,9.0,74
623,9.0,9.0,74
624,9.0,9.0,78
625,9.0,9.0,72
626,9.0,9.0,66
627,9.0,9.0,63
628,9.0,9.0,67
629,9.0,9.0,57
630,9.0,9.0,67
631,9.0,9.0,70
632,9.0,9.0,61
633,9.0,9.0,66
634,9.0,9.0,64
635,9.0,9.0,63
636,9.0,9.0,69
637,9.0,9.0,61
638,9.0,9.0,66
639,9.0,9.0,64
640,9.0,9.0,79
641,9.0,9.0,55
642,9.0,9.0,82
643,9.0,9.0,65
644,9.0,9.0,66
645,9.0,9.0,71
646,9.0,9.0,60
647,9.0,9.0,65
648,9.0,9.0,72
649,9.0,9.0,63
650,9.0,9.0,63
651,9.0,9.0,63
652,9.0,9.0,69
653,9.0,9.0,64
654,9.0,9.0,61
655,9.0,9.0,57
656,9.0,9.0,64
657,9.0,9.0,61
658,9.0,9.0,56
659,9.0,9.0,61
660,9.0,9.0,63
661,9.0,9.0,61
662,9.0,9.0,62
663,9.0,9.0,62
664,9.0,9.0,63
665,9.0,9.0,60
666,9.0,9.0,64
667,9.0,9.0,63
668,9.0,9.0,59
669,9.0,9.0,63
670,9.0,9.0,59
671,9.0,9.0,63
672,9.0,9.0,57
673,9.0,9.0,57
674,9.0,9.0,69
675,9.0,9.0,66
676,9.0,9.0,57
677,9.0,9.0,67
678,9.0,9.0,59
679,9.0,9.0,68
680,9.0,9.0,59
681,9.0,9.0,59
682,9.0,9.0,59
683,9.0,9.0,63
684,9.0,9.0,57
685,9.0,9.0,60
686,9.0,9.0,58
687,9.0,9.0,55
688,9.0,9.0,60
689,9.0,9.0,56
690,9.0,9.0,62
691,9.0,9.0,61
692,9.0,9.0,59
693,9.0,9.0,57
694,9.0,9.0,60
695,9.0,9.0,60
696,9.0,9.0,63
697,9.0,9.0,58
698,9.0,9.0,60
699,9.0,9.0,59
700,9.0,9.0,55
701,9.0,9.0,59
702,9.0,9.0,57
703,9.0,9.0,56
704,9.0,9.0,57
705,9.0,9.0,58
706,9.0,9.0,57
707,9.0,9.0,60
708,9.0,9.0,57
709,9.0,9.0,57
710,9.0,9.0,58
711,9.0,9.0,59
712,9.0,9.0,57
713,9.0,9.0,60
714,9.0,9.0,67
715,9.0,9.0,55
716,9.0,9.0,58
717,9.0,9.0,57
718,9.0,9.0,63
719,9.0,9.0,55
720,9.0,9.0,59
721,9.0,9.0,64
722,9.0,9.0,59
723,9.0,9.0,57
724,9.0,9.0,59
725,9.0,9.0,63
726,9.0,9.0,57
727,9.0,9.0,58
728,9.0,9.0,61
729,9.0,9.0,59
730,9.0,9.0,55
731,9.0,9.0,61
732,9.0,9.0,56
733,9.0,9.0,55
734,9.0,9.0,55
735,9.0,9.0,60
736,9.0,9.0,62
737,9.0,9.0,57
738,9.0,9.0,59
739,9.0,9.0,58
740,9.0,9.0,55
741,9.0,9.0,57
742,9.0,9.0,56
743,9.0,9.0,61
744,9.0,9.0,63
745,9.0,9.0,65
746,9.0,9.0,65
747,9.0,9.0,61
748,9.0,9.0,61
749,9.0,9.0,57
750,9.0,9.0,59
751,9.0,9.0,64
752,9.0,9.0,61
753,9.0,9.0,56
754,9.0,9.0,60
755,9.0,9.0,58
756,9.0,9.0,63
757,9.0,9.0,66
758,9.0,9.0,57
759,9.0,9.0,57
760,9.0,9.0,60
761,9.0,9.0,60
762,9.0,9.0,59
763,9.0,9.0,59
764,9.0,9.0,58
765,9.0,9.0,59
766,9.0,9.0,61
767,9.0,9.0,55
768,9.0,9.0,57
769,9.0,9.0,55
770,9.0,9.0,63
771,9.0,9.0,61
772,9.0,9.0,61
773,9.0,9.0,59
