episode,env_return,total_return,steps
265,0.0,0.0,57
266,0.0,0.0,3
267,1.0,1.0,140
268,1.0,1.0,116
269,0.0,0.0,35
270,0.0,0.0,13
271,0.0,0.0,1
272,1.0,1.0,230
273,0.0,0.0,10
274,0.0,0.0,109
275,0.0,0.0,10
276,0.0,0.0,20
277,0.0,0.0,20
278,0.0,0.0,68
279,0.0,0.0,15
280,1.0,1.0,55
281,0.0,0.0,83
282,1.0,1.0,120
283,0.0,0.0,85
284,0.0,0.0,4
285,0.0,0.0,8
286,0.0,0.0,81
287,1.0,1.0,97
288,0.0,0.0,3
289,0.0,0.0,45
290,0.0,0.0,51
291,0.0,0.0,38
292,0.0,0.0,10
293,0.0,0.0,35
294,1.0,1.0,178
295,1.0,1.0,163
296,0.0,0.0,135
297,0.0,0.0,3
298,0.0,0.0,69
299,0.0,0.0,4
300,0.0,0.0,37
301,0.0,0.0,30
302,0.0,0.0,12
303,1.0,1.0,40
304,0.0,0.0,10
305,0.0,0.0,9
306,0.0,0.0,10
307,0.0,0.0,9
308,0.0,0.0,96
309,0.0,0.0,74
310,0.0,0.0,56
311,1.0,1.0,297
312,0.0,0.0,1
313,0.0,0.0,30
314,1.0,1.0,138
315,0.0,0.0,2
316,0.0,0.0,2
317,0.0,0.0,5
318,0.0,0.0,208
319,1.0,1.0,25
320,1.0,1.0,79
321,0.0,0.0,8
322,0.0,0.0,7
323,0.0,0.0,87
324,2.0,2.0,370
325,0.0,0.0,54
326,0.0,0.0,14
327,0.0,0.0,18
328,0.0,0.0,6
329,0.0,0.0,16
330,2.0,2.0,130
331,0.0,0.0,76
332,0.0,0.0,2
333,0.0,0.0,25
334,1.0,1.0,73
335,0.0,0.0,2
336,0.0,0.0,11
337,0.0,0.0,3
338,0.0,0.0,4
339,2.0,2.0,199
340,0.0,0.0,1
341,2.0,2.0,85
342,0.0,0.0,1
343,0.0,0.0,30
344,0.0,0.0,11
345,0.0,0.0,2
346,1.0,1.0,76
347,1.0,1.0,399
348,0.0,0.0,7
349,0.0,0.0,30
350,0.0,0.0,32
351,0.0,0.0,11
352,0.0,0.0,7
353,2.0,2.0,207
354,0.0,0.0,57
355,0.0,0.0,5
356,0.0,0.0,1
357,0.0,0.0,17
358,0.0,0.0,66
359,0.0,0.0,53
360,1.0,1.0,76
361,2.0,2.0,400
362,1.0,1.0,199
363,1.0,1.0,153
364,0.0,0.0,46
365,1.0,1.0,198
366,0.0,0.0,33
367,0.0,0.0,4
368,0.0,0.0,2
369,0.0,0.0,41
370,0.0,0.0,5
371,0.0,0.0,9
372,0.0,0.0,12
373,0.0,0.0,12
374,0.0,0.0,3
375,0.0,0.0,11
376,1.0,1.0,111
377,1.0,1.0,173
378,1.0,1.0,85
379,0.0,0.0,28
380,0.0,0.0,4
381,0.0,0.0,74
382,1.0,1.0,202
383,0.0,0.0,2
384,1.0,1.0,26
385,0.0,0.0,2
386,0.0,0.0,88
387,0.0,0.0,12
388,1.0,1.0,35
389,1.0,1.0,400
390,0.0,0.0,26
391,0.0,0.0,7
392,0.0,0.0,4
393,1.0,1.0,177
394,0.0,0.0,29
395,1.0,1.0,18
396,0.0,0.0,1
397,0.0,0.0,2
398,0.0,0.0,124
399,0.0,0.0,7
400,0.0,0.0,75
401,0.0,0.0,48
402,0.0,0.0,11
403,0.0,0.0,1
404,1.0,1.0,140
405,0.0,0.0,10
406,0.0,0.0,79
407,0.0,0.0,4
408,0.0,0.0,18
409,1.0,1.0,272
410,0.0,0.0,104
411,0.0,0.0,2
412,2.0,2.0,134
413,0.0,0.0,17
414,0.0,0.0,8
415,0.0,0.0,7
416,0.0,0.0,28
417,0.0,0.0,6
418,0.0,0.0,1
419,0.0,0.0,13
420,1.0,1.0,102
421,0.0,0.0,6
422,1.0,1.0,131
423,0.0,0.0,11
424,0.0,0.0,39
425,1.0,1.0,66
426,0.0,0.0,5
427,0.0,0.0,23
428,1.0,1.0,256
429,3.0,3.0,370
430,0.0,0.0,1
431,1.0,1.0,93
432,2.0,2.0,180
433,0.0,0.0,23
434,1.0,1.0,175
435,0.0,0.0,4
436,1.0,1.0,95
437,0.0,0.0,19
438,0.0,0.0,20
439,0.0,0.0,94
440,1.0,1.0,65
441,0.0,0.0,129
442,0.0,0.0,7
443,0.0,0.0,49
444,1.0,1.0,62
445,0.0,0.0,7
446,0.0,0.0,2
447,0.0,0.0,1
448,0.0,0.0,3
449,0.0,0.0,16
450,0.0,0.0,3
451,0.0,0.0,14
452,0.0,0.0,1
453,0.0,0.0,24
454,0.0,0.0,2
455,0.0,0.0,51
456,0.0,0.0,3
457,0.0,0.0,83
458,0.0,0.0,12
459,0.0,0.0,4
460,0.0,0.0,49
461,0.0,0.0,10
462,0.0,0.0,16
463,1.0,1.0,99
464,0.0,0.0,2
465,0.0,0.0,1
466,0.0,0.0,4
467,3.0,3.0,171
468,0.0,0.0,3
469,0.0,0.0,33
470,1.0,1.0,203
471,0.0,0.0,9
472,0.0,0.0,15
473,0.0,0.0,13
474,0.0,0.0,10
475,0.0,0.0,5
476,0.0,0.0,35
477,0.0,0.0,16
478,0.0,0.0,2
479,1.0,1.0,68
480,0.0,0.0,40
481,0.0,0.0,3
482,0.0,0.0,19
483,0.0,0.0,10
484,0.0,0.0,31
485,1.0,1.0,166
486,0.0,0.0,78
487,0.0,0.0,2
488,0.0,0.0,10
489,0.0,0.0,2
490,0.0,0.0,11
491,1.0,1.0,170
492,0.0,0.0,1
493,0.0,0.0,11
494,0.0,0.0,1
495,0.0,0.0,10
496,0.0,0.0,14
497,0.0,0.0,48
498,0.0,0.0,62
499,0.0,0.0,36
500,1.0,1.0,62
501,0.0,0.0,2
502,1.0,1.0,119
503,0.0,0.0,61
504,1.0,1.0,144
505,1.0,1.0,85
506,0.0,0.0,5
507,0.0,0.0,20
508,0.0,0.0,2
509,1.0,1.0,66
510,0.0,0.0,2
511,2.0,2.0,154
512,0.0,0.0,16
513,1.0,1.0,77
514,0.0,0.0,18
515,2.0,2.0,175
516,1.0,1.0,320
517,1.0,1.0,38
518,0.0,0.0,50
519,0.0,0.0,2
520,1.0,1.0,108
521,0.0,0.0,58
522,0.0,0.0,68
523,0.0,0.0,5
524,1.0,1.0,108
525,0.0,0.0,86
526,0.0,0.0,37
527,0.0,0.0,1
528,1.0,1.0,125
529,0.0,0.0,10
530,0.0,0.0,84
531,0.0,0.0,1
532,3.0,3.0,360
533,1.0,1.0,56
534,0.0,0.0,2
535,0.0,0.0,122
536,0.0,0.0,2
537,0.0,0.0,2
538,0.0,0.0,31
539,0.0,0.0,196
540,1.0,1.0,46
541,0.0,0.0,36
542,0.0,0.0,68
543,0.0,0.0,33
544,0.0,0.0,32
545,0.0,0.0,6
546,0.0,0.0,6
547,0.0,0.0,1
548,0.0,0.0,26
549,0.0,0.0,169
550,0.0,0.0,3
551,0.0,0.0,14
552,0.0,0.0,16
553,0.0,0.0,44
554,0.0,0.0,7
555,0.0,0.0,16
556,0.0,0.0,117
557,0.0,0.0,6
558,0.0,0.0,30
559,0.0,0.0,4
560,0.0,0.0,32
561,0.0,0.0,49
562,1.0,1.0,64
563,0.0,0.0,7
564,1.0,1.0,66
565,1.0,1.0,35
566,0.0,0.0,66
567,1.0,1.0,148
568,1.0,1.0,130
569,1.0,1.0,232
570,0.0,0.0,19
571,0.0,0.0,7
572,0.0,0.0,47
573,0.0,0.0,50
574,0.0,0.0,11
575,0.0,0.0,2
576,0.0,0.0,20
577,0.0,0.0,15
578,0.0,0.0,114
579,2.0,2.0,287
580,0.0,0.0,9
581,0.0,0.0,4
582,1.0,1.0,154
583,1.0,1.0,88
584,0.0,0.0,5
585,0.0,0.0,12
586,1.0,1.0,49
587,0.0,0.0,4
588,0.0,0.0,5
589,0.0,0.0,60
590,0.0,0.0,2
591,1.0,1.0,274
592,1.0,1.0,102
593,1.0,1.0,235
594,1.0,1.0,134
595,0.0,0.0,9
596,0.0,0.0,53
597,0.0,0.0,35
598,0.0,0.0,3
599,0.0,0.0,28
600,1.0,1.0,118
601,0.0,0.0,4
602,0.0,0.0,4
603,0.0,0.0,2
604,2.0,2.0,126
605,0.0,0.0,41
606,2.0,2.0,382
607,1.0,1.0,92
608,0.0,0.0,2
609,2.0,2.0,234
610,0.0,0.0,80
611,0.0,0.0,25
612,1.0,1.0,153
613,0.0,0.0,12
614,0.0,0.0,144
615,0.0,0.0,11
616,0.0,0.0,36
617,0.0,0.0,193
618,0.0,0.0,13
619,1.0,1.0,55
620,1.0,1.0,80
621,0.0,0.0,35
