episode,env_return,total_return,steps
265,6.0,6.0,87
266,6.0,6.0,102
267,6.0,6.0,38
268,6.0,6.0,97
269,6.0,6.0,70
270,6.0,6.0,55
271,6.0,6.0,94
272,6.0,6.0,71
273,6.0,6.0,53
274,6.0,6.0,64
275,6.0,6.0,61
276,6.0,6.0,47
277,6.0,6.0,33
278,6.0,6.0,53
279,6.0,6.0,74
280,6.0,6.0,45
281,6.0,6.0,33
282,6.0,6.0,45
283,6.0,6.0,61
284,6.0,6.0,144
285,6.0,6.0,27
286,6.0,6.0,68
287,6.0,6.0,41
288,6.0,6.0,109
289,6.0,6.0,71
290,6.0,6.0,50
291,6.0,6.0,67
292,6.0,6.0,88
293,6.0,6.0,45
294,6.0,6.0,59
295,6.0,6.0,31
296,6.0,6.0,231
297,6.0,6.0,171
298,6.0,6.0,29
299,6.0,6.0,65
300,6.0,6.0,41
301,6.0,6.0,22
302,6.0,6.0,43
303,6.0,6.0,35
304,6.0,6.0,31
305,6.0,6.0,54
306,6.0,6.0,64
307,6.0,6.0,41
308,6.0,6.0,41
309,6.0,6.0,47
310,6.0,6.0,53
311,6.0,6.0,37
312,6.0,6.0,33
313,6.0,6.0,50
314,6.0,6.0,53
315,6.0,6.0,33
316,6.0,6.0,81
317,6.0,6.0,19
318,6.0,6.0,56
319,6.0,6.0,45
320,6.0,6.0,112
321,6.0,6.0,23
322,6.0,6.0,107
323,6.0,6.0,82
324,6.0,6.0,53
325,6.0,6.0,43
326,6.0,6.0,61
327,6.0,6.0,43
328,6.0,6.0,50
329,6.0,6.0,34
330,6.0,6.0,51
331,6.0,6.0,55
332,6.0,6.0,82
333,6.0,6.0,70
334,6.0,6.0,38
335,6.0,6.0,37
336,6.0,6.0,48
337,6.0,6.0,49
338,6.0,6.0,36
339,6.0,6.0,41
340,6.0,6.0,81
341,6.0,6.0,27
342,6.0,6.0,40
343,6.0,6.0,44
344,6.0,6.0,42
345,6.0,6.0,63
346,6.0,6.0,31
347,6.0,6.0,60
348,6.0,6.0,51
349,6.0,6.0,232
350,6.0,6.0,67
351,6.0,6.0,31
352,6.0,6.0,21
353,6.0,6.0,62
354,6.0,6.0,34
355,6.0,6.0,69
356,6.0,6.0,32
357,6.0,6.0,36
358,6.0,6.0,15
359,6.0,6.0,33
360,6.0,6.0,39
361,6.0,6.0,95
362,6.0,6.0,49
363,6.0,6.0,25
364,6.0,6.0,31
365,6.0,6.0,56
366,6.0,6.0,37
367,6.0,6.0,27
368,6.0,6.0,41
369,6.0,6.0,27
370,6.0,6.0,29
371,6.0,6.0,41
372,6.0,6.0,44
373,6.0,6.0,31
374,6.0,6.0,53
375,6.0,6.0,71
376,6.0,6.0,59
377,6.0,6.0,53
378,6.0,6.0,25
379,6.0,6.0,57
380,6.0,6.0,25
381,6.0,6.0,27
382,6.0,6.0,47
383,6.0,6.0,32
384,6.0,6.0,49
385,6.0,6.0,38
386,6.0,6.0,26
387,6.0,6.0,36
388,6.0,6.0,31
389,6.0,6.0,46
390,6.0,6.0,35
391,6.0,6.0,29
392,6.0,6.0,23
393,6.0,6.0,23
394,6.0,6.0,21
395,6.0,6.0,31
396,6.0,6.0,53
397,6.0,6.0,33
398,6.0,6.0,29
399,6.0,6.0,30
400,6.0,6.0,41
401,6.0,6.0,27
402,6.0,6.0,37
403,6.0,6.0,33
404,6.0,6.0,32
405,6.0,6.0,30
406,6.0,6.0,45
407,6.0,6.0,28
408,6.0,6.0,35
409,6.0,6.0,25
410,6.0,6.0,37
411,6.0,6.0,39
412,6.0,6.0,39
413,6.0,6.0,26
414,6.0,6.0,39
415,6.0,6.0,38
416,6.0,6.0,23
417,6.0,6.0,31
418,6.0,6.0,25
419,6.0,6.0,23
420,6.0,6.0,35
421,6.0,6.0,43
422,6.0,6.0,31
423,6.0,6.0,26
424,6.0,6.0,23
425,6.0,6.0,21
426,6.0,6.0,23
427,6.0,6.0,25
428,6.0,6.0,23
429,6.0,6.0,19
430,6.0,6.0,23
431,6.0,6.0,31
432,6.0,6.0,40
433,6.0,6.0,31
434,6.0,6.0,36
435,6.0,6.0,41
436,6.0,6.0,30
437,6.0,6.0,26
438,6.0,6.0,23
439,6.0,6.0,42
440,6.0,6.0,23
441,6.0,6.0,43
442,6.0,6.0,39
443,6.0,6.0,21
444,6.0,6.0,25
445,6.0,6.0,25
446,6.0,6.0,21
447,6.0,6.0,27
448,6.0,6.0,33
449,6.0,6.0,19
450,6.0,6.0,25
451,6.0,6.0,21
452,6.0,6.0,30
453,6.0,6.0,19
454,6.0,6.0,16
455,6.0,6.0,35
456,6.0,6.0,22
457,6.0,6.0,19
458,6.0,6.0,21
459,6.0,6.0,32
460,6.0,6.0,19
461,6.0,6.0,55
462,6.0,6.0,28
463,6.0,6.0,30
464,6.0,6.0,41
465,6.0,6.0,43
466,6.0,6.0,41
467,6.0,6.0,27
468,6.0,6.0,19
469,6.0,6.0,23
470,6.0,6.0,29
471,6.0,6.0,39
472,6.0,6.0,43
473,6.0,6.0,23
474,6.0,6.0,55
475,6.0,6.0,45
476,6.0,6.0,25
477,6.0,6.0,19
478,6.0,6.0,38
479,6.0,6.0,23
480,6.0,6.0,27
481,6.0,6.0,27
482,6.0,6.0,27
483,6.0,6.0,27
484,6.0,6.0,16
485,6.0,6.0,20
486,6.0,6.0,27
487,6.0,6.0,33
488,6.0,6.0,17
489,6.0,6.0,25
490,6.0,6.0,27
491,6.0,6.0,36
492,6.0,6.0,27
493,6.0,6.0,29
494,6.0,6.0,21
495,6.0,6.0,26
496,6.0,6.0,23
497,6.0,6.0,28
498,6.0,6.0,15
499,6.0,6.0,41
500,6.0,6.0,23
501,6.0,6.0,21
502,6.0,6.0,43
503,6.0,6.0,29
504,6.0,6.0,31
505,6.0,6.0,25
506,6.0,6.0,28
507,6.0,6.0,25
508,6.0,6.0,23
509,6.0,6.0,21
510,6.0,6.0,19
511,6.0,6.0,27
