episode,env_return,total_return,steps
120,3.0,3.0,400
121,4.0,4.0,400
122,5.0,5.0,400
123,5.0,5.0,400
124,7.0,7.0,400
125,4.0,4.0,400
126,5.0,5.0,400
127,3.0,3.0,400
128,8.0,8.0,400
129,5.0,5.0,400
130,7.0,7.0,400
131,5.0,5.0,400
132,5.0,5.0,400
133,8.0,8.0,400
134,8.0,8.0,400
135,6.0,6.0,400
136,7.0,7.0,400
137,5.0,5.0,400
138,6.0,6.0,400
139,4.0,4.0,400
140,4.0,4.0,400
141,4.0,4.0,400
142,9.0,9.0,366
143,4.0,4.0,400
144,8.0,8.0,400
145,5.0,5.0,400
146,5.0,5.0,400
147,4.0,4.0,400
148,4.0,4.0,400
149,6.0,6.0,400
150,6.0,6.0,400
151,4.0,4.0,400
152,6.0,6.0,400
153,8.0,8.0,400
154,5.0,5.0,400
155,8.0,8.0,400
156,4.0,4.0,400
157,7.0,7.0,400
158,8.0,8.0,400
159,7.0,7.0,400
160,6.0,6.0,400
161,5.0,5.0,400
162,5.0,5.0,400
163,7.0,7.0,400
164,8.0,8.0,400
165,8.0,8.0,400
166,7.0,7.0,400
167,6.0,6.0,400
168,5.0,5.0,400
169,3.0,3.0,400
170,7.0,7.0,400
171,8.0,8.0,400
172,7.0,7.0,400
173,8.0,8.0,400
174,6.0,6.0,400
175,5.0,5.0,400
176,7.0,7.0,400
177,6.0,6.0,400
178,4.0,4.0,400
179,6.0,6.0,400
180,9.0,9.0,384
181,8.0,8.0,400
182,6.0,6.0,400
183,9.0,9.0,329
184,7.0,7.0,400
185,5.0,5.0,400
186,6.0,6.0,400
187,7.0,7.0,400
188,5.0,5.0,400
189,6.0,6.0,400
190,8.0,8.0,400
191,6.0,6.0,400
192,7.0,7.0,400
193,7.0,7.0,400
194,8.0,8.0,400
195,7.0,7.0,400
196,7.0,7.0,400
197,7.0,7.0,400
198,6.0,6.0,400
199,9.0,9.0,370
200,8.0,8.0,400
201,6.0,6.0,400
202,9.0,9.0,347
203,6.0,6.0,400
204,5.0,5.0,400
205,5.0,5.0,400
206,7.0,7.0,400
207,8.0,8.0,400
208,9.0,9.0,364
209,8.0,8.0,400
210,7.0,7.0,400
211,7.0,7.0,400
212,7.0,7.0,400
213,9.0,9.0,270
214,7.0,7.0,400
215,7.0,7.0,400
216,8.0,8.0,400
217,9.0,9.0,400
218,9.0,9.0,283
219,5.0,5.0,400
220,7.0,7.0,400
221,6.0,6.0,400
222,9.0,9.0,367
223,6.0,6.0,400
224,6.0,6.0,400
225,7.0,7.0,400
226,9.0,9.0,219
227,7.0,7.0,400
228,8.0,8.0,400
229,6.0,6.0,400
230,7.0,7.0,400
231,7.0,7.0,400
232,7.0,7.0,400
233,7.0,7.0,400
234,7.0,7.0,400
235,7.0,7.0,400
236,9.0,9.0,272
237,6.0,6.0,400
238,7.0,7.0,400
239,7.0,7.0,400
240,6.0,6.0,400
241,7.0,7.0,400
242,7.0,7.0,400
243,7.0,7.0,400
244,7.0,7.0,400
245,6.0,6.0,400
246,7.0,7.0,400
247,7.0,7.0,400
248,9.0,9.0,398
249,7.0,7.0,400
250,8.0,8.0,400
251,6.0,6.0,400
252,7.0,7.0,400
253,9.0,9.0,357
254,7.0,7.0,400
255,7.0,7.0,400
256,7.0,7.0,400
257,7.0,7.0,400
258,9.0,9.0,367
259,9.0,9.0,299
260,7.0,7.0,400
261,7.0,7.0,400
262,9.0,9.0,367
263,6.0,6.0,400
264,9.0,9.0,94
265,7.0,7.0,400
266,7.0,7.0,400
267,9.0,9.0,345
268,7.0,7.0,400
269,7.0,7.0,400
270,7.0,7.0,400
271,7.0,7.0,400
272,7.0,7.0,400
273,7.0,7.0,400
274,7.0,7.0,400
275,9.0,9.0,186
276,7.0,7.0,400
277,7.0,7.0,400
278,9.0,9.0,292
279,9.0,9.0,185
280,7.0,7.0,400
281,9.0,9.0,287
282,7.0,7.0,400
283,7.0,7.0,400
284,7.0,7.0,400
285,7.0,7.0,400
286,7.0,7.0,400
287,7.0,7.0,400
288,6.0,6.0,400
289,7.0,7.0,400
290,7.0,7.0,400
291,6.0,6.0,400
292,7.0,7.0,400
293,7.0,7.0,400
294,7.0,7.0,400
295,6.0,6.0,400
296,7.0,7.0,400
297,7.0,7.0,400
298,5.0,5.0,400
299,4.0,4.0,400
300,7.0,7.0,400
301,7.0,7.0,400
302,7.0,7.0,400
303,7.0,7.0,400
304,9.0,9.0,152
305,7.0,7.0,400
306,7.0,7.0,400
307,9.0,9.0,266
308,8.0,8.0,400
309,4.0,4.0,400
310,7.0,7.0,400
311,7.0,7.0,400
312,7.0,7.0,400
313,7.0,7.0,400
314,7.0,7.0,400
315,6.0,6.0,400
316,7.0,7.0,400
317,7.0,7.0,400
318,9.0,9.0,366
319,9.0,9.0,400
320,7.0,7.0,400
321,9.0,9.0,200
322,7.0,7.0,400
323,7.0,7.0,400
324,7.0,7.0,400
325,9.0,9.0,127
326,9.0,9.0,211
327,6.0,6.0,400
328,7.0,7.0,400
329,7.0,7.0,400
330,9.0,9.0,221
331,7.0,7.0,400
332,9.0,9.0,285
333,7.0,7.0,400
334,9.0,9.0,146
335,9.0,9.0,328
336,9.0,9.0,96
337,9.0,9.0,193
338,7.0,7.0,400
339,9.0,9.0,175
340,9.0,9.0,180
341,9.0,9.0,282
342,9.0,9.0,336
343,9.0,9.0,144
344,9.0,9.0,201
345,9.0,9.0,229
346,9.0,9.0,308
347,9.0,9.0,361
348,9.0,9.0,374
349,7.0,7.0,400
350,9.0,9.0,169
351,9.0,9.0,151
352,9.0,9.0,143
353,9.0,9.0,102
354,9.0,9.0,109
355,9.0,9.0,317
356,9.0,9.0,159
357,9.0,9.0,270
358,9.0,9.0,123
359,9.0,9.0,149
360,9.0,9.0,127
361,9.0,9.0,120
362,9.0,9.0,143
363,9.0,9.0,149
364,9.0,9.0,139
365,9.0,9.0,148
366,9.0,9.0,101
367,9.0,9.0,90
368,9.0,9.0,126
369,9.0,9.0,148
370,9.0,9.0,124
371,9.0,9.0,151
372,9.0,9.0,149
373,9.0,9.0,96
374,9.0,9.0,196
375,9.0,9.0,177
376,9.0,9.0,101
377,9.0,9.0,138
378,9.0,9.0,151
379,9.0,9.0,104
380,9.0,9.0,119
381,9.0,9.0,270
382,9.0,9.0,138
383,9.0,9.0,144
384,9.0,9.0,104
385,9.0,9.0,144
386,9.0,9.0,125
387,9.0,9.0,153
388,9.0,9.0,143
389,9.0,9.0,125
390,9.0,9.0,104
391,9.0,9.0,121
392,9.0,9.0,159
393,9.0,9.0,94
394,9.0,9.0,101
395,9.0,9.0,122
396,9.0,9.0,135
397,9.0,9.0,119
398,9.0,9.0,121
399,9.0,9.0,159
400,9.0,9.0,102
401,9.0,9.0,114
402,9.0,9.0,95
403,9.0,9.0,116
404,9.0,9.0,103
405,9.0,9.0,111
406,9.0,9.0,119
407,9.0,9.0,117
408,9.0,9.0,133
409,9.0,9.0,175
410,9.0,9.0,129
411,9.0,9.0,99
412,9.0,9.0,112
413,9.0,9.0,137
414,9.0,9.0,143
415,9.0,9.0,144
416,9.0,9.0,96
417,9.0,9.0,137
418,9.0,9.0,120
419,9.0,9.0,102
420,9.0,9.0,104
421,9.0,9.0,117
422,9.0,9.0,119
423,9.0,9.0,126
424,9.0,9.0,102
425,9.0,9.0,84
426,9.0,9.0,131
427,9.0,9.0,104
428,9.0,9.0,335
429,9.0,9.0,114
430,9.0,9.0,124
431,9.0,9.0,104
432,9.0,9.0,80
433,9.0,9.0,108
434,9.0,9.0,181
435,9.0,9.0,95
436,9.0,9.0,104
437,9.0,9.0,86
438,9.0,9.0,104
439,9.0,9.0,100
440,9.0,9.0,111
441,9.0,9.0,122
442,9.0,9.0,100
443,9.0,9.0,105
444,9.0,9.0,108
445,9.0,9.0,85
446,9.0,9.0,118
447,9.0,9.0,86
448,9.0,9.0,126
449,9.0,9.0,78
450,9.0,9.0,93
451,9.0,9.0,116
452,9.0,9.0,96
453,9.0,9.0,97
454,9.0,9.0,149
455,9.0,9.0,107
456,9.0,9.0,101
457,9.0,9.0,100
458,9.0,9.0,87
459,9.0,9.0,96
460,9.0,9.0,98
461,9.0,9.0,92
462,9.0,9.0,113
463,9.0,9.0,118
464,9.0,9.0,102
465,9.0,9.0,117
466,9.0,9.0,84
467,9.0,9.0,82
468,9.0,9.0,90
469,9.0,9.0,88
470,9.0,9.0,76
471,9.0,9.0,95
472,9.0,9.0,86
473,9.0,9.0,78
474,9.0,9.0,71
475,9.0,9.0,120
476,9.0,9.0,73
477,9.0,9.0,100
478,9.0,9.0,67
479,9.0,9.0,92
480,9.0,9.0,79
481,9.0,9.0,112
482,9.0,9.0,91
483,9.0,9.0,91
484,9.0,9.0,109
485,9.0,9.0,100
486,9.0,9.0,104
487,9.0,9.0,114
488,9.0,9.0,86
489,9.0,9.0,89
490,9.0,9.0,95
491,9.0,9.0,67
492,9.0,9.0,101
493,9.0,9.0,81
494,9.0,9.0,134
495,9.0,9.0,84
496,9.0,9.0,101
497,9.0,9.0,94
498,9.0,9.0,84
499,9.0,9.0,70
500,9.0,9.0,76
501,9.0,9.0,85
502,9.0,9.0,72
503,9.0,9.0,84
504,9.0,9.0,96
505,9.0,9.0,73
506,9.0,9.0,91
507,9.0,9.0,68
508,9.0,9.0,77
509,9.0,9.0,87
510,9.0,9.0,81
511,9.0,9.0,85
512,9.0,9.0,73
513,9.0,9.0,81
514,9.0,9.0,88
515,9.0,9.0,85
516,9.0,9.0,77
517,9.0,9.0,81
518,9.0,9.0,71
519,9.0,9.0,77
520,9.0,9.0,94
521,9.0,9.0,82
522,9.0,9.0,80
523,9.0,9.0,89
524,9.0,9.0,87
525,9.0,9.0,89
526,9.0,9.0,83
527,9.0,9.0,106
528,9.0,9.0,87
529,9.0,9.0,84
530,9.0,9.0,86
531,9.0,9.0,85
532,9.0,9.0,74
533,9.0,9.0,75
534,9.0,9.0,79
535,9.0,9.0,91
536,9.0,9.0,81
537,9.0,9.0,76
538,9.0,9.0,78
539,9.0,9.0,88
540,9.0,9.0,60
541,9.0,9.0,91
542,9.0,9.0,69
543,9.0,9.0,77
544,9.0,9.0,80
545,9.0,9.0,73
546,9.0,9.0,78
547,9.0,9.0,81
548,9.0,9.0,86
549,9.0,9.0,74
550,9.0,9.0,76
551,9.0,9.0,72
552,9.0,9.0,73
553,9.0,9.0,68
554,9.0,9.0,84
555,9.0,9.0,81
556,9.0,9.0,79
557,9.0,9.0,88
558,9.0,9.0,71
559,9.0,9.0,77
560,9.0,9.0,76
561,9.0,9.0,78
562,9.0,9.0,61
563,9.0,9.0,86
564,9.0,9.0,88
565,9.0,9.0,75
566,9.0,9.0,78
567,9.0,9.0,84
568,9.0,9.0,81
569,9.0,9.0,73
570,9.0,9.0,80
571,9.0,9.0,77
572,9.0,9.0,71
573,9.0,9.0,78
574,9.0,9.0,77
575,9.0,9.0,80
576,9.0,9.0,65
577,9.0,9.0,71
578,9.0,9.0,66
579,9.0,9.0,68
580,9.0,9.0,71
581,9.0,9.0,60
582,9.0,9.0,77
583,9.0,9.0,78
584,9.0,9.0,76
585,9.0,9.0,67
586,9.0,9.0,71
587,9.0,9.0,64
588,9.0,9.0,63
589,9.0,9.0,70
590,9.0,9.0,77
591,9.0,9.0,70
592,9.0,9.0,61
593,9.0,9.0,78
594,9.0,9.0,76
595,9.0,9.0,65
596,9.0,9.0,77
597,9.0,9.0,70
598,9.0,9.0,68
599,9.0,9.0,71
600,9.0,9.0,73
601,9.0,9.0,81
602,9.0,9.0,67
603,9.0,9.0,64
604,9.0,9.0,70
605,9.0,9.0,71
606,9.0,9.0,65
607,9.0,9.0,85
608,9.0,9.0,59
609,9.0,9.0,65
610,9.0,9.0,69
611,9.0,9.0,63
612,9.0,9.0,69
613,9.0,9.0,65
614,9.0,9.0,68
615,9.0,9.0,75
616,9.0,9.0,66
617,9.0,9.0,67
618,9.0,9.0,55
619,9.0,9.0,65
620,9.0,9.0,70
621,9.0,9.0,59
622,9.0,9.0,67
623,9.0,9.0,66
624,9.0,9.0,56
625,9.0,9.0,53
626,9.0,9.0,68
627,9.0,9.0,65
628,9.0,9.0,60
629,9.0,9.0,77
630,9.0,9.0,55
631,9.0,9.0,65
632,9.0,9.0,79
633,9.0,9.0,67
634,9.0,9.0,62
635,9.0,9.0,67
636,9.0,9.0,76
637,9.0,9.0,68
638,9.0,9.0,69
639,9.0,9.0,61
640,9.0,9.0,54
641,9.0,9.0,68
642,9.0,9.0,58
643,9.0,9.0,73
644,9.0,9.0,60
645,9.0,9.0,67
646,9.0,9.0,63
647,9.0,9.0,55
648,9.0,9.0,63
649,9.0,9.0,68
650,9.0,9.0,58
651,9.0,9.0,62
652,9.0,9.0,70
653,9.0,9.0,62
654,9.0,9.0,59
655,9.0,9.0,61
656,9.0,9.0,57
657,9.0,9.0,58
658,9.0,9.0,61
659,9.0,9.0,61
660,9.0,9.0,59
661,9.0,9.0,56
662,9.0,9.0,58
663,9.0,9.0,60
664,9.0,9.0,58
665,9.0,9.0,59
666,9.0,9.0,60
667,9.0,9.0,71
668,9.0,9.0,61
669,9.0,9.0,58
670,9.0,9.0,58
671,9.0,9.0,60
672,9.0,9.0,55
673,9.0,9.0,62
674,9.0,9.0,57
675,9.0,9.0,60
676,9.0,9.0,56
677,9.0,9.0,59
678,9.0,9.0,58
679,9.0,9.0,55
680,9.0,9.0,54
681,9.0,9.0,55
682,9.0,9.0,62
683,9.0,9.0,56
684,9.0,9.0,60
685,9.0,9.0,60
686,9.0,9.0,63
687,9.0,9.0,73
688,9.0,9.0,55
689,9.0,9.0,56
690,9.0,9.0,60
691,9.0,9.0,55
692,9.0,9.0,59
693,9.0,9.0,63
694,9.0,9.0,54
695,9.0,9.0,53
696,9.0,9.0,56
697,9.0,9.0,58
698,9.0,9.0,53
699,9.0,9.0,53
700,9.0,9.0,57
701,9.0,9.0,55
702,9.0,9.0,54
703,9.0,9.0,55
704,9.0,9.0,58
705,9.0,9.0,58
706,9.0,9.0,58
707,9.0,9.0,57
708,9.0,9.0,55
709,9.0,9.0,65
710,9.0,9.0,55
711,9.0,9.0,56
712,9.0,9.0,57
713,9.0,9.0,61
714,9.0,9.0,53
715,9.0,9.0,53
716,9.0,9.0,65
717,9.0,9.0,55
718,9.0,9.0,56
719,9.0,9.0,62
720,9.0,9.0,54
721,9.0,9.0,53
722,9.0,9.0,57
723,9.0,9.0,62
724,9.0,9.0,53
725,9.0,9.0,56
726,9.0,9.0,55
727,9.0,9.0,59
728,9.0,9.0,53
729,9.0,9.0,57
730,9.0,9.0,56
731,9.0,9.0,57
732,9.0,9.0,58
733,9.0,9.0,53
734,9.0,9.0,58
735,9.0,9.0,60
736,9.0,9.0,53
737,9.0,9.0,55
738,9.0,9.0,56
739,9.0,9.0,58
740,9.0,9.0,57
741,9.0,9.0,59
742,9.0,9.0,57
743,9.0,9.0,59
744,9.0,9.0,55
745,9.0,9.0,61
746,9.0,9.0,58
747,9.0,9.0,53
748,9.0,9.0,53
749,9.0,9.0,55
750,9.0,9.0,53
751,9.0,9.0,54
752,9.0,9.0,53
753,9.0,9.0,57
754,9.0,9.0,55
755,9.0,9.0,62
756,9.0,9.0,58
757,9.0,9.0,55
758,9.0,9.0,58
759,9.0,9.0,54
760,9.0,9.0,55
761,9.0,9.0,55
762,9.0,9.0,56
763,9.0,9.0,57
764,9.0,9.0,58
765,9.0,9.0,56
766,9.0,9.0,53
767,9.0,9.0,57
768,9.0,9.0,55
769,9.0,9.0,56
770,9.0,9.0,62
771,9.0,9.0,57
772,9.0,9.0,55
773,9.0,9.0,53
774,9.0,9.0,57
775,9.0,9.0,59
776,9.0,9.0,54
777,9.0,9.0,61
778,9.0,9.0,58
779,9.0,9.0,59
780,9.0,9.0,53
781,9.0,9.0,57
782,9.0,9.0,57
783,9.0,9.0,53
784,9.0,9.0,57
785,9.0,9.0,54
786,9.0,9.0,55
787,9.0,9.0,53
788,9.0,9.0,56
789,9.0,9.0,57
790,9.0,9.0,59
791,9.0,9.0,57
792,9.0,9.0,53
793,9.0,9.0,61
794,9.0,9.0,64
795,9.0,9.0,53
796,9.0,9.0,57
797,9.0,9.0,55
798,9.0,9.0,60
799,9.0,9.0,55
